"<strong>Right Now</strong> - Displays a summary of the content on your site and identifies which theme and version of WordPress you are using.","<strong>Right Now</strong> - Displays a summary of the content on your site and identifies which theme and version of WordPress you are using."
"<strong>Recent Comments</strong> - Shows the most recent comments on your posts (configurable, up to 30) and allows you to moderate them.","<strong>Recent Comments</strong> - Shows the most recent comments on your posts (configurable, up to 30) and allows you to moderate them."
"<strong>Incoming Links</strong> - Shows links to your site found by Google Blog Search.","<strong>Incoming Links</strong> - Shows links to your site found by Google Blog Search."
"<strong>QuickPress</strong> - Allows you to create a new post and either publish it or save it as a draft.","<strong>QuickPress</strong> - Allows you to create a new post and either publish it or save it as a draft."
"<strong>Recent Drafts</strong> - Displays links to the 5 most recent draft posts you&#8217;ve started.","<strong>Recent Drafts</strong> - Displays links to the 5 most recent draft posts you&#8217;ve started."
"<strong>WordPress Blog</strong> - Latest news from the official WordPress project.","<strong>WordPress Blog</strong> - Latest news from the official WordPress project."
"<strong>Other WordPress News</strong> - Shows the <a href=\"http://planet.wordpress.org\" target=\"_blank\">WordPress Planet</a> feed. You can configure it to show a different feed of your choosing.","<strong>Other WordPress News</strong> - Shows the <a href=\"http://planet.wordpress.org\" target=\"_blank\">WordPress Planet</a> feed. You can configure it to show a different feed of your choosing."
"<strong>Plugins</strong> - Features the most popular, newest, and recently updated plugins from the WordPress.org Plugin Directory.","<strong>Plugins</strong> - Features the most popular, newest, and recently updated plugins from the WordPress.org Plugin Directory."
"<strong>Welcome</strong> - Shows links for some of the most common tasks when setting up a new site.","<strong>Welcome</strong> - Shows links for some of the most common tasks when setting up a new site."
"<a href=\"http://codex.wordpress.org/Dashboard_Screen\" target=\"_blank\">Documentation on Dashboard</a>","<a href=\"http://codex.wordpress.org/Dashboard_Screen\" target=\"_blank\">Documentation on Dashboard</a>"
"WordPress &rsaquo; Installation","WordPress &rsaquo; Installation"
"<strong>ERROR</strong>: %s","<strong>ERROR</strong>: %s"
"User(s) already exists.","User(s) already exists."
"Usernames can have only alphanumeric characters, spaces, underscores, hyphens, periods and the @ symbol.","Usernames can have only alphanumeric characters, spaces, underscores, hyphens, periods and the @ symbol."
"Password, twice","Password, twice"
"A password will be automatically generated for you if you leave this blank.","A password will be automatically generated for you if you leave this blank."
"Your E-mail","Your E-mail"
"Double-check your email address before continuing.","Double-check your email address before continuing."
"Privacy","Privacy"
"Install WordPress","Install WordPress"
"You cannot install because <a href=\"http://codex.wordpress.org/Version_%s\">WordPress %s</a> requires PHP version %s or higher and MySQL version %s or higher. You are running PHP version %s and MySQL version %s.","You cannot install because <a href=\"http://codex.wordpress.org/Version_%s\">WordPress %s</a> requires PHP version %s or higher and MySQL version %s or higher. You are running PHP version %s and MySQL version %s."
"You cannot install because <a href=\"http://codex.wordpress.org/Version_%s\">WordPress %s</a> requires PHP version %s or higher. You are running version %s.","You cannot install because <a href=\"http://codex.wordpress.org/Version_%s\">WordPress %s</a> requires PHP version %s or higher. You are running version %s."
"You cannot install because <a href=\"http://codex.wordpress.org/Version_%s\">WordPress %s</a> requires MySQL version %s or higher. You are running version %s.","You cannot install because <a href=\"http://codex.wordpress.org/Version_%s\">WordPress %s</a> requires MySQL version %s or higher. You are running version %s."
"Insufficient Requirements","Insufficient Requirements"
"Configuration Error","Configuration Error"
"Your <code>wp-config.php</code> file has an empty database table prefix, which is not supported.","Your <code>wp-config.php</code> file has an empty database table prefix, which is not supported."
"Welcome","Welcome"
"Welcome to the famous five minute WordPress installation process! You may want to browse the <a href=\"%s\">ReadMe documentation</a> at your leisure. Otherwise, just fill in the information below and you&#8217;ll be on your way to using the most extendable and powerful personal publishing platform in the world.","Welcome to the famous five minute WordPress installation process! You may want to browse the <a href=\"%s\">ReadMe documentation</a> at your leisure. Otherwise, just fill in the information below and you&#8217;ll be on your way to using the most extendable and powerful personal publishing platform in the world."
"Information needed","Information needed"
"Please provide the following information. Don&#8217;t worry, you can always change these settings later.","Please provide the following information. Don&#8217;t worry, you can always change these settings later."
"you must provide a valid username.","you must provide a valid username."
"the username you provided has invalid characters.","the username you provided has invalid characters."
"your passwords do not match. Please try again","your passwords do not match. Please try again"
"you must provide an e-mail address.","you must provide an e-mail address."
"that isn&#8217;t a valid e-mail address. E-mail addresses look like: <code>username@example.com</code>","that isn&#8217;t a valid e-mail address. E-mail addresses look like: <code>username@example.com</code>"
"Success!","Success!"
"WordPress has been installed. Were you expecting more steps? Sorry to disappoint.","WordPress has been installed. Were you expecting more steps? Sorry to disappoint."
"You do not have sufficient permissions to add links to this site.","You do not have sufficient permissions to add links to this site."
"Add New Link","Add New Link"
"You can add links here to be displayed on your site, usually using <a href=\"%s\">Widgets</a>. By default, links to several sites in the WordPress community are included as examples.","You can add links here to be displayed on your site, usually using <a href=\"%s\">Widgets</a>. By default, links to several sites in the WordPress community are included as examples."
"Links may be separated into Link Categories; these are different than the categories used on your posts.","Links may be separated into Link Categories; these are different than the categories used on your posts."
"You can customize the display of this screen using the Screen Options tab and/or the dropdown filters above the links table.","You can customize the display of this screen using the Screen Options tab and/or the dropdown filters above the links table."
"Deleting Links","Deleting Links"
"If you delete a link, it will be removed permanently, as Links do not have a Trash function yet.","If you delete a link, it will be removed permanently, as Links do not have a Trash function yet."
"<a href=\"http://codex.wordpress.org/Links_Screen\" target=\"_blank\">Documentation on Managing Links</a>","<a href=\"http://codex.wordpress.org/Links_Screen\" target=\"_blank\">Documentation on Managing Links</a>"
"Search Links","Search Links"
"XML error: %s at line %s","XML error: %s at line %s"
"Link not found.","Link not found."
